entrada_time,salida_time,año,mes,regime,precio_entrada,precio_salida,resultado,pnl_usd,pnl_pct,capital,duracion_h,rango_imp,tp1_hit
2025-07-26 19:00:00,2025-07-26 20:00:00,2025,2025-07,RECUPERACION,114998.09,117283.59,TP2,61.11,1.39,8870.11,1.0,8.49,True
2025-07-30 02:00:00,2025-07-30 09:00:00,2025,2025-07,BULL_FUERTE,117374.53,116454.72,SL,0.73,0.02,8870.84,7.0,7.06,True
2025-07-31 13:00:00,2025-07-31 17:00:00,2025,2025-07,BULL_FUERTE,117516.72,116632.29,SL,2.12,0.05,8872.96,4.0,7.67,True
2025-08-05 19:00:00,2025-08-05 19:00:00,2025,2025-08,BULL_FUERTE,126347.48,125389.3,SL,-33.65,-0.76,8839.32,0.0,19.25,False
2025-08-10 18:00:00,2025-08-10 19:00:00,2025,2025-08,BULL_FUERTE,130766.54,129497.46,SL,-42.89,-0.97,8796.43,1.0,4.54,False
2025-08-13 19:00:00,2025-08-13 20:00:00,2025,2025-08,RECUPERACION,121357.91,120534.52,SL,-29.84,-0.68,8766.58,1.0,7.43,False
2025-08-14 08:00:00,2025-08-14 08:00:00,2025,2025-08,RECUPERACION,120830.52,119407.8,SL,-51.61,-1.18,8714.97,0.0,6.7,False
2025-08-17 20:00:00,2025-08-17 20:00:00,2025,2025-08,BULL_FUERTE,127407.9,126175.4,SL,-42.15,-0.97,8672.82,0.0,8.14,False
2025-08-18 22:00:00,2025-08-18 22:00:00,2025,2025-08,BULL_FUERTE,129487.07,128263.55,SL,-40.97,-0.94,8631.85,0.0,9.85,False
2025-08-21 08:00:00,2025-08-21 08:00:00,2025,2025-08,BULL_FUERTE,136430.18,134744.31,SL,-53.33,-1.24,8578.51,0.0,15.7,False
2025-08-24 03:00:00,2025-08-24 05:00:00,2025,2025-08,RECUPERACION,131069.53,132646.87,TP2,26.08,0.61,8604.6,2.0,6.32,True
2025-08-28 06:00:00,2025-08-28 09:00:00,2025,2025-08,BULL_FUERTE,129621.79,128509.8,SL,-2.51,-0.06,8602.09,3.0,3.72,True
2025-08-30 21:00:00,2025-08-30 21:00:00,2025,2025-08,BULL_FUERTE,130133.25,131843.14,TP2,30.88,0.72,8632.97,0.0,3.31,True
2025-08-31 21:00:00,2025-08-31 21:00:00,2025,2025-08,BULL_FUERTE,132684.05,131784.38,SL,-29.27,-0.68,8603.7,0.0,13.15,False
2025-09-09 23:00:00,2025-09-10 02:00:00,2025,2025-09,RECUPERACION,113150.77,111587.84,SL,-25.21,-0.59,8578.49,3.0,4.84,True
2025-09-10 19:00:00,2025-09-10 19:00:00,2025,2025-09,RECUPERACION,113484.05,115062.57,TP2,34.08,0.79,8612.57,0.0,4.07,True
2025-09-12 06:00:00,2025-09-12 09:00:00,2025,2025-09,BULL_FUERTE,115803.8,118335.44,TP2,68.26,1.59,8680.83,3.0,8.8,True
2025-09-17 19:00:00,2025-09-17 19:00:00,2025,2025-09,RECUPERACION,115796.12,114560.12,SL,-46.33,-1.07,8634.5,0.0,1.22,False
2025-09-18 06:00:00,2025-09-18 07:00:00,2025,2025-09,RECUPERACION,113062.33,115301.21,TP2,59.59,1.38,8694.09,1.0,5.51,True
2025-09-21 17:00:00,2025-09-21 17:00:00,2025,2025-09,BULL_FUERTE,126043.73,123999.99,SL,-70.49,-1.62,8623.61,0.0,9.31,False
2025-09-22 22:00:00,2025-09-23 00:00:00,2025,2025-09,BULL_FUERTE,127054.95,128599.23,TP2,26.74,0.62,8650.34,2.0,5.55,True
2025-09-23 07:00:00,2025-09-23 07:00:00,2025,2025-09,BULL_FUERTE,125460.99,123885.69,SL,-54.31,-1.26,8596.04,0.0,5.75,False
2025-09-29 10:00:00,2025-09-29 14:00:00,2025,2025-09,RECUPERACION,124174.69,126125.58,TP2,41.85,0.97,8637.88,4.0,8.23,True
2025-09-30 04:00:00,2025-09-30 05:00:00,2025,2025-09,RECUPERACION,122720.73,121614.92,SL,-38.92,-0.9,8598.97,1.0,4.77,False
2025-10-07 19:00:00,2025-10-07 20:00:00,2025,2025-10,RECUPERACION,114453.76,116727.12,TP2,59.61,1.39,8658.57,1.0,9.88,True
2025-10-10 07:00:00,2025-10-10 09:00:00,2025,2025-10,BULL_FUERTE,117545.46,120157.14,TP2,70.16,1.62,8728.73,2.0,16.34,True
2025-10-10 20:00:00,2025-10-10 20:00:00,2025,2025-10,BULL_FUERTE,118974.02,120201.14,TP2,19.08,0.44,8747.81,0.0,7.57,True
2025-10-13 11:00:00,2025-10-13 13:00:00,2025,2025-10,BULL_FUERTE,123089.2,121706.21,SL,-49.14,-1.12,8698.66,2.0,11.82,False
2025-10-20 13:00:00,2025-10-20 13:00:00,2025,2025-10,RECUPERACION,118024.11,118878.59,TP2,5.72,0.13,8704.38,0.0,5.64,True
2025-11-05 08:00:00,2025-11-05 08:00:00,2025,2025-11,BULL_FUERTE,109193.45,108162.89,SL,-41.08,-0.94,8663.31,0.0,6.74,False
2025-11-05 15:00:00,2025-11-05 16:00:00,2025,2025-11,BULL_FUERTE,111248.27,112348.08,TP2,17.09,0.39,8680.4,1.0,8.6,True
2025-11-06 03:00:00,2025-11-06 03:00:00,2025,2025-11,BULL_FUERTE,111582.02,112607.75,TP2,14.13,0.33,8694.53,0.0,7.09,True
2025-11-07 10:00:00,2025-11-07 11:00:00,2025,2025-11,RECUPERACION,108980.81,110808.55,TP2,46.91,1.08,8741.44,1.0,1.15,True
2025-11-08 10:00:00,2025-11-08 11:00:00,2025,2025-11,BULL_FUERTE,109383.59,108041.9,SL,-53.61,-1.23,8687.83,1.0,3.38,False
2025-11-09 10:00:00,2025-11-09 12:00:00,2025,2025-11,BULL_FUERTE,110446.6,111160.46,TP2,2.36,0.05,8690.18,2.0,8.41,True
2025-11-10 09:00:00,2025-11-10 09:00:00,2025,2025-11,BULL_FUERTE,112333.8,114428.0,TP2,54.97,1.27,8745.15,0.0,9.21,True
2025-11-11 10:00:00,2025-11-11 10:00:00,2025,2025-11,BULL_FUERTE,115833.09,114601.61,SL,-46.49,-1.06,8698.67,0.0,8.85,False
2025-12-03 06:00:00,2025-12-03 06:00:00,2025,2025-12,RECUPERACION,89282.36,90687.31,TP2,42.45,0.98,8741.12,0.0,9.05,True
2025-12-03 19:00:00,2025-12-03 22:00:00,2025,2025-12,BULL_FUERTE,88795.82,90588.96,TP2,62.03,1.42,8803.15,3.0,11.07,True
2025-12-04 05:00:00,2025-12-04 06:00:00,2025,2025-12,RECUPERACION,90101.78,91473.03,TP2,40.7,0.92,8843.85,1.0,8.55,True
2025-12-07 00:00:00,2025-12-07 02:00:00,2025,2025-12,BULL_FUERTE,95185.21,93534.75,SL,-41.63,-0.94,8802.22,2.0,19.9,True
2025-12-08 16:00:00,2025-12-08 16:00:00,2025,2025-12,RECUPERACION,95086.19,93648.77,SL,-66.53,-1.51,8735.69,0.0,9.06,False
2025-12-11 22:00:00,2025-12-11 22:00:00,2025,2025-12,RECUPERACION,97049.23,98596.95,TP2,43.55,1.0,8779.24,0.0,5.14,True
2025-12-12 18:00:00,2025-12-12 18:00:00,2025,2025-12,BULL_FUERTE,96365.85,94982.18,SL,-63.03,-1.44,8716.22,0.0,12.43,False
2025-12-14 19:00:00,2025-12-14 19:00:00,2025,2025-12,BULL_FUERTE,98361.6,99438.41,TP2,21.79,0.5,8738.01,0.0,5.91,True
2025-12-15 22:00:00,2025-12-16 00:00:00,2025,2025-12,BULL_FUERTE,100116.23,99310.1,SL,-0.23,-0.01,8737.78,2.0,5.34,True
2025-12-19 02:00:00,2025-12-19 03:00:00,2025,2025-12,BULL_FUERTE,100464.16,101826.01,TP2,33.17,0.76,8770.96,1.0,3.04,True
2025-12-20 01:00:00,2025-12-20 01:00:00,2025,2025-12,BULL_FUERTE,98785.69,97816.38,SL,-43.03,-0.98,8727.92,0.0,5.13,False
2025-12-22 05:00:00,2025-12-22 08:00:00,2025,2025-12,BULL_FUERTE,103548.42,104925.06,TP2,32.01,0.73,8759.93,3.0,11.28,True
2025-12-22 21:00:00,2025-12-22 21:00:00,2025,2025-12,BULL_FUERTE,105102.52,103574.97,SL,-63.66,-1.45,8696.27,0.0,2.89,False
2025-12-23 20:00:00,2025-12-23 21:00:00,2025,2025-12,BULL_FUERTE,104329.87,102855.22,SL,-26.89,-0.62,8669.38,1.0,5.81,True
2025-12-25 01:00:00,2025-12-25 01:00:00,2025,2025-12,BULL_FUERTE,107174.15,105682.05,SL,-60.35,-1.39,8609.03,0.0,4.5,False
2025-12-26 07:00:00,2025-12-26 07:00:00,2025,2025-12,BULL_FUERTE,104486.24,103564.67,SL,-37.97,-0.88,8571.07,0.0,5.63,False
2026-01-07 05:00:00,2026-01-07 05:00:00,2026,2026-01,BULL_FUERTE,93111.91,92190.59,SL,-42.4,-0.99,8528.66,0.0,12.43,False
2026-01-08 21:00:00,2026-01-08 21:00:00,2026,2026-01,BULL_FUERTE,92638.34,94363.28,TP2,53.85,1.26,8582.51,0.0,5.06,True
2026-01-10 15:00:00,2026-01-10 15:00:00,2026,2026-01,BULL_FUERTE,95030.37,94018.81,SL,-45.68,-1.06,8536.84,0.0,13.01,False
2026-01-13 21:00:00,2026-01-13 21:00:00,2026,2026-01,BULL_FUERTE,95219.0,93992.28,SL,-54.99,-1.29,8481.84,0.0,8.86,False
2026-01-17 00:00:00,2026-01-17 00:00:00,2026,2026-01,BULL_FUERTE,100018.89,99117.43,SL,-38.22,-0.9,8443.62,0.0,10.01,False
2026-01-17 07:00:00,2026-01-17 08:00:00,2026,2026-01,BULL_MODERADO,95791.15,97571.5,TP2,53.17,1.26,8496.79,1.0,13.23,True
2026-01-17 15:00:00,2026-01-17 15:00:00,2026,2026-01,BULL_FUERTE,97255.03,96261.41,SL,-43.4,-1.02,8453.39,0.0,5.32,False
2026-01-18 00:00:00,2026-01-18 00:00:00,2026,2026-01,BULL_FUERTE,96630.74,95566.63,SL,-46.55,-1.1,8406.84,0.0,3.3,False
2026-01-20 17:00:00,2026-01-20 17:00:00,2026,2026-01,BULL_FUERTE,102482.81,101626.39,SL,-35.13,-0.84,8371.72,0.0,6.8,False
2026-01-25 00:00:00,2026-01-25 00:00:00,2026,2026-01,BULL_FUERTE,123173.87,120994.35,SL,-74.07,-1.77,8297.65,0.0,6.72,False
2026-01-26 10:00:00,2026-01-26 12:00:00,2026,2026-01,BULL_FUERTE,118447.19,117347.69,SL,-5.36,-0.13,8292.28,2.0,3.94,True
2026-01-27 02:00:00,2026-01-27 03:00:00,2026,2026-01,RECUPERACION,116631.73,118054.91,TP2,25.91,0.62,8318.19,1.0,6.47,True
2026-01-30 11:00:00,2026-01-30 11:00:00,2026,2026-01,RECUPERACION,114670.02,116207.15,TP2,30.96,0.74,8349.15,0.0,7.9,True
2026-02-10 08:00:00,2026-02-10 08:00:00,2026,2026-02,RECUPERACION,76799.01,75639.37,SL,-63.03,-1.51,8286.11,0.0,5.53,False
2026-02-13 15:00:00,2026-02-13 16:00:00,2026,2026-02,BULL_FUERTE,78927.84,78380.43,SL,4.45,0.11,8290.56,1.0,5.94,True
2026-02-14 10:00:00,2026-02-14 11:00:00,2026,2026-02,BULL_FUERTE,79513.64,80784.39,TP2,41.47,1.0,8332.03,1.0,5.13,True
2026-02-15 05:00:00,2026-02-15 05:00:00,2026,2026-02,BULL_FUERTE,81870.46,80826.9,SL,-53.1,-1.27,8278.93,0.0,8.28,False
2026-02-16 07:00:00,2026-02-16 08:00:00,2026,2026-02,BULL_FUERTE,82521.6,83458.01,TP2,22.35,0.54,8301.28,1.0,7.42,True
2026-02-16 20:00:00,2026-02-16 20:00:00,2026,2026-02,BULL_FUERTE,83957.47,85399.78,TP2,46.47,1.12,8347.75,0.0,6.22,True
2026-02-18 14:00:00,2026-02-18 15:00:00,2026,2026-02,BULL_FUERTE,98524.48,96839.07,SL,-38.32,-0.92,8309.43,1.0,9.9,True
2026-02-24 09:00:00,2026-02-24 12:00:00,2026,2026-02,BULL_FUERTE,100711.46,99702.5,SL,-41.62,-1.0,8267.81,3.0,14.29,False
2026-02-25 02:00:00,2026-02-25 02:00:00,2026,2026-02,BULL_FUERTE,105386.39,107595.34,TP2,61.82,1.5,8329.63,0.0,8.56,True
2026-02-27 10:00:00,2026-02-27 10:00:00,2026,2026-02,BULL_FUERTE,109295.92,108203.8,SL,-41.62,-1.0,8288.01,0.0,5.72,False
2026-03-08 01:00:00,2026-03-08 01:00:00,2026,2026-03,RECUPERACION,81086.84,82173.17,TP2,30.81,0.74,8318.83,0.0,8.71,True
2026-03-09 05:00:00,2026-03-09 05:00:00,2026,2026-03,BULL_FUERTE,85046.97,86518.19,TP2,47.06,1.13,8365.89,0.0,14.47,True
2026-03-12 02:00:00,2026-03-12 02:00:00,2026,2026-03,BULL_FUERTE,103011.96,101417.55,SL,-64.74,-1.55,8301.15,0.0,6.17,False
2026-03-12 14:00:00,2026-03-12 15:00:00,2026,2026-03,BULL_FUERTE,100435.38,98990.89,SL,-59.69,-1.44,8241.45,1.0,11.5,False
2026-03-13 09:00:00,2026-03-13 10:00:00,2026,2026-03,BULL_FUERTE,98305.74,100121.47,TP2,51.42,1.25,8292.88,1.0,3.82,True
2026-03-14 00:00:00,2026-03-14 01:00:00,2026,2026-03,RECUPERACION,99287.09,97714.11,SL,-65.69,-1.58,8227.19,1.0,5.23,False
2026-03-17 17:00:00,2026-03-17 18:00:00,2026,2026-03,BULL_FUERTE,94294.0,95513.78,TP2,28.7,0.7,8255.89,1.0,7.57,True
2026-03-18 12:00:00,2026-03-18 14:00:00,2026,2026-03,BULL_FUERTE,97076.08,95902.09,SL,-17.03,-0.41,8238.86,2.0,6.38,True
2026-03-20 13:00:00,2026-03-20 15:00:00,2026,2026-03,BULL_FUERTE,95587.04,97501.41,TP2,57.78,1.4,8296.64,2.0,6.94,True
2026-04-05 14:00:00,2026-04-05 14:00:00,2026,2026-04,RECUPERACION,76664.63,76029.17,SL,-34.38,-0.83,8262.26,0.0,4.75,False
2026-04-13 04:00:00,2026-04-13 04:00:00,2026,2026-04,BULL_FUERTE,74037.1,75299.49,TP2,45.72,1.11,8307.98,0.0,6.63,True
2026-04-16 04:00:00,2026-04-16 04:00:00,2026,2026-04,BULL_FUERTE,80926.55,80575.28,SL,-18.03,-0.43,8289.95,0.0,12.28,False
2026-04-16 22:00:00,2026-04-16 23:00:00,2026,2026-04,RECUPERACION,78551.96,79786.47,TP2,40.38,0.97,8330.33,1.0,4.72,True
2026-04-17 19:00:00,2026-04-17 21:00:00,2026,2026-04,BULL_FUERTE,81833.42,82671.71,TP2,17.92,0.43,8348.24,2.0,6.07,True
2026-04-18 20:00:00,2026-04-18 21:00:00,2026,2026-04,BULL_FUERTE,86673.92,85409.46,SL,-27.72,-0.66,8320.52,1.0,3.01,True
2026-04-20 00:00:00,2026-04-20 01:00:00,2026,2026-04,BULL_FUERTE,85680.49,86919.73,TP2,35.35,0.85,8355.86,1.0,9.24,True
2026-04-21 11:00:00,2026-04-21 12:00:00,2026,2026-04,BULL_FUERTE,86270.4,87928.23,TP2,55.24,1.32,8411.1,1.0,5.75,True
2026-04-23 00:00:00,2026-04-23 03:00:00,2026,2026-04,BULL_FUERTE,91546.53,92568.17,TP2,21.92,0.52,8433.02,3.0,8.92,True
2026-04-23 14:00:00,2026-04-23 14:00:00,2026,2026-04,BULL_FUERTE,92144.84,91323.46,SL,-37.59,-0.89,8395.43,0.0,5.45,False
2026-04-26 02:00:00,2026-04-26 03:00:00,2026,2026-04,BULL_FUERTE,92739.56,94681.55,TP2,62.69,1.49,8458.12,1.0,6.87,True
2026-04-28 17:00:00,2026-04-28 17:00:00,2026,2026-04,BULL_FUERTE,98424.34,96691.22,SL,-74.47,-1.76,8383.66,0.0,14.74,False
